"current_seed","Nsamp","nullpi","poisthin","mse_ols","mse_biash_ols","mse_biash_voom","mse_ols_ash","mse_succotash","mse_cate_rr","mse_sva_ols","mse_ruvash","mse_cate_nc","mse_ruv2","mse_ruv4"
31,20,0.5,TRUE,0.0323562711870694,0.0263839141173216,0.0255907753857991,0.0310049434836237,0.0184854797973323,0.0266248541589991,0.0298082808373802,0.018020177803767,0.0274925116685229,0.0305195120014522,0.0314626210579542
32,20,0.5,TRUE,0.0571148927815073,0.0499195451127432,0.0388349466562852,0.0528613798050754,0.033026606853238,0.0414617438004921,0.0439425356329771,0.0343182325362807,0.0461697158857669,0.0311029947527381,0.0432793723660075
33,20,0.5,TRUE,0.132811656686139,0.107229992904686,0.0569702398589096,0.109735893126677,0.0354565696441773,0.0424360283466916,0.0751033642634257,0.034414438939809,0.0411543217211081,0.0392004113879927,0.0413185860235479
34,20,0.5,TRUE,0.0684066210742458,0.052874348762505,0.0531763225259462,0.0556921383069755,0.0453240374520493,0.0608380568888104,0.0689797456601808,0.0471553730213989,0.0607960959368267,0.0553719757874444,0.0592333965384218
35,20,0.5,TRUE,0.0524046686815571,0.0400058953450034,0.0366278389266716,0.0434498828647089,0.0271574530284861,0.0324332535239654,0.0319202163244946,0.0263257846551441,0.0350477452287538,0.0379957140452939,0.035473293574718
36,20,0.5,TRUE,0.0704967351697524,0.052285506142215,0.0377650190192894,0.0546299058351409,0.0181028511753101,0.0260277923005584,0.0253319834055338,0.017583448618331,0.0260354201220854,0.0212949859013412,0.0270121372849493
37,20,0.5,TRUE,0.0375416097681622,0.0298376609594432,0.0296753559748335,0.0346486368026323,0.0202377467726143,0.0234955166641947,0.0249432435177061,0.0193783557685152,0.0238282264046379,0.0253392508194552,0.0246703742865497
38,20,0.5,TRUE,0.13635468815133,0.0868899077344161,0.0834353031597675,0.0874657642291154,0.0368699915778427,0.0408848234642426,0.0548338160197418,0.0325464152291893,0.0409949612386017,0.0403803667576952,0.0403065974765025
39,20,0.5,TRUE,0.0745929740774574,0.0600542497835993,0.0444842956970879,0.0631035363727764,0.0165679129235068,0.0201812638774539,0.0216553027824943,0.0166741565847695,0.017658658300339,0.0201184121497985,0.020599789419603
40,20,0.5,TRUE,0.158898469636616,0.115990348611677,0.0645450783421554,0.129111261164375,0.0449377092521803,0.0534317458901458,0.0730669988216194,0.0433544051735852,0.0573498346784095,0.0522696748574071,0.0554971025343516
41,20,0.5,TRUE,0.0653022636371893,0.0503378268699354,0.0488312370806925,0.0541736306619889,0.0361530485303102,0.0397673586949718,0.0403287486898845,0.0385111714895759,0.0488812791221069,0.0420550075060015,0.0445967064893731
42,20,0.5,TRUE,0.0721925957068036,0.0562805667587785,0.0317332480655517,0.0608033418795639,0.0263489893357964,0.0330058978512206,0.0342456480928019,0.0274619217725109,0.0319779583802734,0.0335504240984191,0.0329803637941955
43,20,0.5,TRUE,0.141161424642832,0.0959762000138954,0.0761069135555389,0.100334205164561,0.0322766152555645,0.0352341451732754,0.0554858377031546,0.0328913345697318,0.0420135883115092,0.035736503203469,0.0388510374122397
44,20,0.5,TRUE,0.0950846280264631,0.0635507987814583,0.0427279476167255,0.0630313008214439,0.0236132567428939,0.0341063349712439,0.0341206444791675,0.0237305947765161,0.0341043089602905,0.0341603430101757,0.0346525095142283
45,20,0.5,TRUE,0.0757977730108725,0.0594185274826898,0.0283507275038591,0.063373438648969,0.0229153990030879,0.0277425186359317,0.0286678109967913,0.0228221749476765,0.027698586551705,0.0269775604011251,0.0264959996444759
46,20,0.5,TRUE,0.0361796088086628,0.0282788866106797,0.0239275764077751,0.0322283034857334,0.0181839214534916,0.023911585302974,0.0239844094028945,0.0185446251338304,0.0278897698031959,0.0308397614759694,0.0337581881822692
47,20,0.5,TRUE,0.0938375584747932,0.0673170329982682,0.0709249674994078,0.0714776490912898,0.0218841964860651,0.02953951068668,0.0278875965410523,0.0224820753075588,0.0307252067596528,0.0313304124036063,0.0312383318228521
48,20,0.5,TRUE,0.0529594785774801,0.0411010932832172,0.0404351761477213,0.0444663931775589,0.0264602849578924,0.0303890808353732,0.0295795758847041,0.0258487057539426,0.0305326129144032,0.0378122730874819,0.0303638870189607
49,20,0.5,TRUE,0.0909865698751741,0.0690137927517661,0.0219286781712296,0.0724992109081641,0.0134664398318336,0.0163246270226729,0.0160911467898439,0.0141137763747248,0.0167131328451723,0.0173092282451438,0.0167791286427879
50,20,0.5,TRUE,0.0725945160755326,0.0550677386862874,0.0419057608398915,0.0585637071775272,0.0261910754997383,0.0352804344813611,0.0357001920933663,0.0264150864903456,0.0359489856583169,0.0463354847894843,0.0391047130637856
51,20,0.5,TRUE,0.0495196274135531,0.0427347422940629,0.0455715045461343,0.047932364523361,0.022991785979994,0.0263224769541123,0.0254719003542057,0.0229317939474636,0.0256157345024759,0.0272612788400301,0.0257135675806556
52,20,0.5,TRUE,0.122251811307239,0.087304038770318,0.0404381734834339,0.0929458857672232,0.0262975580150705,0.0320454451312912,0.0382274031583389,0.0266170447289086,0.0316740227699328,0.0325596023586965,0.0324491815944991
53,20,0.5,TRUE,0.0504613620179871,0.0351537975720726,0.0404347947377165,0.0390067952541112,0.0161140160213598,0.0227084051488782,0.0234479745519769,0.0165751202993601,0.0226658934653738,0.0255169992684606,0.0228165497214174
54,20,0.5,TRUE,0.0567537147707722,0.0478200341202015,0.0489845453009355,0.0526792362868526,0.0416853789039843,0.0410993832066331,0.0424191322239615,0.040918472920215,0.0465987120171637,0.042361192249982,0.0426086807877766
55,20,0.5,TRUE,0.0402154218603051,0.0351730088059281,0.0349911279840589,0.0396093828068029,0.0247579970500677,0.0229150680611342,0.025356751731049,0.0226758842473908,0.0219229745275083,0.0245711356972728,0.0215553813994914
56,20,0.5,TRUE,0.0491115760862746,0.0418622348456203,0.0437583052443862,0.0471172804951597,0.0261525295386452,0.0298103440750219,0.0303394167428928,0.0254226946823601,0.029966096490471,0.0273644583285811,0.0291141576005788
57,20,0.5,TRUE,0.108069466826479,0.0826732202157295,0.0406917068629914,0.0892787355340001,0.0235897432964393,0.0272455805258315,0.0938261062829887,0.0231087872169182,0.0282452505809403,0.0267622769452429,0.027332791064353
58,20,0.5,TRUE,0.0913784190270827,0.0648697038783855,0.0652306252596674,0.0660091335288889,0.0247045762853285,0.0304809309511641,0.0311926973741057,0.0257165364940696,0.0329095198433633,0.0304942160735536,0.030570258759823
59,20,0.5,TRUE,0.144030607033579,0.102863447851896,0.0382591283385574,0.10719404964914,0.0274645295343772,0.0312962694534888,0.038169463223088,0.0260203169273777,0.0299721511343408,0.0341886256570035,0.0324280210428886
60,20,0.5,TRUE,0.0264996408527213,0.0255885719626833,0.0266105704310821,0.0316057671894584,0.0141374656384347,0.0187708464354418,0.0178733590820654,0.0141125770636086,0.0187563648683698,0.0205708960701699,0.0199555702430829
61,20,0.5,TRUE,0.0933663534311044,0.0578917692377905,0.0593381266914766,0.0563660800065177,0.0280127685944421,0.0359949285800807,0.0428921206119603,0.0279801825193085,0.0406048819801536,0.0383543181875882,0.0403768570787408
62,20,0.5,TRUE,0.0885503289394747,0.0597952354155664,0.0494449996654666,0.0595002393561555,0.0160904165620563,0.0221229103228463,0.0228415002721183,0.0172292062631201,0.0249968478673416,0.0239466671495759,0.0243313502966576
63,20,0.5,TRUE,0.0840313624593717,0.0651705123486484,0.0488478086028018,0.0689453507098211,0.0365396042948636,0.0367215847011306,0.0435998805755471,0.0362020710216025,0.0416503266315944,0.0369159774823737,0.0366627919521906
64,20,0.5,TRUE,0.0694721794819464,0.0577659042340679,0.035566050109001,0.0597751026704256,0.0289039623542778,0.033373510932873,0.0328243937439574,0.0289577012018373,0.0331383929570067,0.0307670264298704,0.0335036607837554
65,20,0.5,TRUE,0.0915312321533324,0.0637386468874491,0.0472075832748521,0.0661052548385622,0.0239096836864508,0.033451981243779,0.0339601941190572,0.0246287780260783,0.0358444774045384,0.0463108144349394,0.035499516363928
66,20,0.5,TRUE,0.0719709014643369,0.0464403655028392,0.0454143131452729,0.0480621510486057,0.0274393910651595,0.0395103148870885,0.0424104883010786,0.0280352645100548,0.0399411828087024,0.0412213717377433,0.0402965773771224
67,20,0.5,TRUE,0.10229124133639,0.0683956361277773,0.0694853079371528,0.0687557811756018,0.0290103121590807,0.029051589136148,0.0328178535617521,0.0284963174599617,0.0315114562782031,0.0290483727555193,0.0288310612862309
68,20,0.5,TRUE,0.0449902537931891,0.0378176059523693,0.0387684760196182,0.0404983271401599,0.0246343557310574,0.031978843171777,0.0326491062905894,0.0246037708585803,0.0320366866397253,0.0342799794849817,0.032263079338842
69,20,0.5,TRUE,0.0390426051161868,0.0327584285424104,0.0355895208150713,0.0363845315735914,0.0217566336147168,0.0244962128122167,0.0266413516072639,0.0212117920023354,0.024077664320838,0.0252319913225312,0.0262014715237521
70,20,0.5,TRUE,0.0662621123474936,0.0472185250425714,0.0368073521080691,0.0501883112588382,0.0206569594147575,0.0357390546202973,0.0355244384248739,0.0212130540164008,0.0367748417626144,0.0365966962512683,0.0366878474766737
71,20,0.5,TRUE,0.101551180368545,0.0818405931191319,0.0367426970685805,0.0876711836558137,0.0308487848435787,0.0362851286147937,0.0564335351889208,0.0304169309487294,0.0361340678870767,0.0324665975228772,0.0365536579625871
72,20,0.5,TRUE,0.0422112953326316,0.0369071304878264,0.0361275594906148,0.042046048257911,0.0230501891488368,0.0292835943093146,0.0307017978725036,0.0231041068424538,0.0300673832191008,0.0273766007725932,0.0307344896456748
73,20,0.5,TRUE,0.0569790251210399,0.0441303142923344,0.0315844544355826,0.0468979668193776,0.0197084664677603,0.0258351134288765,0.0268143907471851,0.0204602387325386,0.0273445384229206,0.0306783722317856,0.0269951982717603
74,20,0.5,TRUE,0.0720433467140391,0.0505351700068013,0.0550205264644051,0.0524273608683287,0.0292433597258874,0.0377166586960296,0.0363006926474699,0.0294128233506701,0.0367908272406733,0.0372423177137143,0.0379682686329442
75,20,0.5,TRUE,0.0786161114071369,0.0636103258451863,0.0430858440215772,0.0645706465863188,0.0558824515534044,0.0508512370079041,0.0620657273495015,0.0519653833196088,0.0528052449584327,0.0432308876406218,0.050726836913422
76,20,0.5,TRUE,0.0938753661696472,0.0707226505409834,0.069080821832075,0.073210696999795,0.0391846221141983,0.0439501806289948,0.0444698375915604,0.037373776497227,0.0449229391988826,0.0429075158057692,0.0435336187409634
77,20,0.5,TRUE,0.0764622874538753,0.0533611310886832,0.0603752100560228,0.0557130389073408,0.0340103686061002,0.035584787408642,0.0428704970551508,0.0336622591575066,0.0382809562291829,0.0364514393904304,0.0359403272380655
78,20,0.5,TRUE,0.045196000835818,0.0363461772935522,0.0343244641743952,0.0419836696067471,0.0230024263698638,0.02737026589473,0.0267067663759047,0.0237717753863586,0.0314057077147612,0.0279171293399466,0.0283174290311647
79,20,0.5,TRUE,0.0349792654134188,0.0294877186427426,0.0202462866458856,0.033608390634105,0.0162130931490632,0.0215273802682914,0.0204972654390789,0.0156191956755348,0.0199851124123554,0.022547320811858,0.0215384646381363
80,20,0.5,TRUE,0.0406865051392883,0.0318005874579372,0.0314580481458501,0.0366115158817404,0.0208458189193613,0.0302274151617407,0.0313102739434908,0.0201103959627062,0.0288273029546458,0.0287441435281739,0.028709098029991
81,20,0.5,TRUE,0.0636622365970495,0.0502564246815029,0.0321876023617873,0.0526549116882575,0.0232863232080223,0.0300624951501307,0.0283854925983581,0.0237289716152538,0.0293799953502039,0.0287799519641276,0.0296326614130283
82,20,0.5,TRUE,0.119699939824787,0.0913778469975007,0.0340035575994155,0.0962390723479699,0.0217723703852485,0.0223927765313051,0.0361175949277597,0.0221427578244798,0.0239789597317224,0.0273479350704317,0.0239039828008924
83,20,0.5,TRUE,0.145548564708406,0.106904476929827,0.0372288840138891,0.117087668291649,0.0183580435032744,0.0284561592654125,0.0427294076656744,0.018844838253659,0.0271475797280775,0.0278798136089065,0.0342875138622726
84,20,0.5,TRUE,0.0889188316271858,0.0655475857880854,0.0312392858205141,0.0677816516195616,0.011788629798291,0.0129676677821819,0.0128039450968944,0.0123476064393322,0.0140793328753304,0.0170346023482737,0.0148458886673439
85,20,0.5,TRUE,0.0457150805651838,0.0354676301670859,0.0295230235364193,0.0399712715741349,0.02503904799211,0.0342456257100584,0.0344401622081223,0.0245475511382674,0.0404256359462376,0.035748246239257,0.0356237116592615
86,20,0.5,TRUE,0.132890609292095,0.0828361124458684,0.0763938342539041,0.0830137834839058,0.0336108848654829,0.038335290590766,0.0631944590545059,0.0344820023534385,0.0415377218432099,0.0408931454594748,0.0409129848838488
87,20,0.5,TRUE,0.0635600361039665,0.049981452411587,0.0406432360136418,0.0545858157739359,0.0278024725726388,0.0302132915833032,0.0300966378916192,0.02915849506605,0.0327720328375132,0.033198102832464,0.0349438726807439
88,20,0.5,TRUE,0.199949884634406,0.137529115519655,0.0904732780505135,0.155323399728092,0.0311006121282266,0.029867685386057,0.0808168938725652,0.0302224245188222,0.031695782000567,0.0312772547393819,0.0304293930225128
89,20,0.5,TRUE,0.151294058681154,0.112875497101448,0.0458722393424824,0.118341260567107,0.0212621001355532,0.0303618234844544,0.081333821145824,0.0210983373209747,0.0290478592102899,0.0299866412190978,0.031523479336947
90,20,0.5,TRUE,0.045741703608857,0.0365797628072785,0.0274469261681737,0.0403515035592727,0.0199520605074522,0.0242619060659292,0.0257948863670099,0.0201468934734187,0.0252221253953492,0.027062025138684,0.0263475026625419
91,20,0.5,TRUE,0.0378982857555407,0.0313549141323071,0.0312561443938872,0.036063983248456,0.0190752106323724,0.0227911789549195,0.0246002119565593,0.0197877951602457,0.0257669680504288,0.0279198788015194,0.0285040917610459
92,20,0.5,TRUE,0.0285384938131854,0.0282876293595407,0.0270177595184763,0.0346579639654011,0.0229120059386132,0.0274693817174745,0.0274788583864465,0.0225720201695756,0.0278398561636617,0.0264299305045489,0.0269550353825752
93,20,0.5,TRUE,0.0924218159894862,0.0731134616685385,0.0314210077299063,0.0774276487483027,0.0286702514857029,0.0324274029874463,0.0344126183522602,0.0297774378367271,0.0338940166379547,0.0326361307080671,0.0327146946363058
94,20,0.5,TRUE,0.0875409396224175,0.0632428976688519,0.0516650657115304,0.065171960887484,0.0229948124885608,0.0244366214546034,0.0274899106081147,0.0231306489220148,0.0256606086718274,0.0288856898534062,0.0273817608520202
95,20,0.5,TRUE,0.089520575802646,0.0518747444858565,0.0498367751896548,0.0520706792760795,0.0201261529087373,0.0245445712841303,0.0250152590358825,0.0204037683398043,0.0253696892679606,0.0255546238509576,0.024891785233114
96,20,0.5,TRUE,0.0785152524474248,0.0628908628397347,0.0487849013059441,0.0646376053427372,0.0232024742095652,0.0261665726779673,0.0293001833278052,0.0238816999019538,0.0246117356668801,0.0238581978591862,0.0248688027937305
97,20,0.5,TRUE,0.0799309245455181,0.0623143309255177,0.0490795104024191,0.0636064838104921,0.0367371542668818,0.0482336516289421,0.046419636263635,0.0375291011402392,0.0437672564034677,0.0577805214727547,0.0563838980295415
98,20,0.5,TRUE,0.0384032186020378,0.0309683419727775,0.0280458852448121,0.0374492731725789,0.0201768596089512,0.027106242912565,0.0255171782835696,0.020384029484202,0.0272660046956531,0.0256245458183687,0.0266122866299781
99,20,0.5,TRUE,0.0867466822799544,0.0659372349626274,0.0522213714932553,0.0663654821833667,0.0246321319338146,0.0269192612858076,0.0301809396687309,0.0252220222512816,0.0325203872895854,0.0264600890816797,0.0296457622734963
100,20,0.5,TRUE,0.045311540999376,0.0372323451404136,0.0292858715168689,0.0420373697885466,0.0226226685265729,0.0277897545812309,0.028136400482972,0.022117366644128,0.0260777979276142,0.0267993405283029,0.0268198244638462
1,5,0.9,TRUE,0.246882524958944,0.0462318959745304,0.0861760768574596,0.0519371110486253,0.0345279667089063,0.136413585754756,0.145383929527747,0.047103949820795,0.13648248604034,0.139287278998896,0.139146121028413
2,5,0.9,TRUE,0.292145081613352,0.0888189847446794,0.0511388198053996,0.0918037653439197,0.0604576585435756,0.12836617364314,0.127133290377546,0.0611224005487518,0.128968338918975,0.128906183893806,0.129548271925958
3,5,0.9,TRUE,0.179215848725946,0.0622354963718037,0.0567519095066318,0.0734821488891324,0.0555346526196793,0.165230058998329,0.168437739882698,0.0756152387370046,0.178378360134474,0.172212154784992,0.166933905595117
4,5,0.9,TRUE,0.186168867721827,0.0476367226439583,0.0550420387882399,0.0512425817498839,0.0392004753546716,0.131824701845233,0.155817666412431,0.0477555948604944,0.152907686964521,0.140555343857417,0.135345443561025
5,5,0.9,TRUE,0.454705514624922,0.126217952897367,0.139827777526755,0.13437271798239,0.134543432107322,0.354896181003451,0.400426977179664,0.159269359932611,0.359438690672312,0.385656756162812,0.35312597303275
6,5,0.9,TRUE,0.159588997525518,0.0794992826009084,0.0599153414067018,0.0908752682016509,0.0446057670696588,0.142395658191084,0.140030220592695,0.0634209774677137,0.14169259982523,0.142094893155783,0.141104303611058
7,5,0.9,TRUE,0.174601450446478,0.065709714221064,0.0554910403928677,0.0672910942001242,0.0667883038694383,0.14744824943249,0.151700035456887,0.0914348239305778,0.154801649351902,0.154760327432222,0.147980649211704
8,5,0.9,TRUE,0.247094611141827,0.067632253818784,0.0821343024458937,0.0793317222747495,0.078441302684761,0.235220311975025,0.238221193995209,0.131851073780332,0.313234649958015,0.242723174007626,0.239517485283601
9,5,0.9,TRUE,0.164704105926143,0.0583354061635273,0.0747336246411316,0.0625600648721694,0.0531273389360317,0.158521591582062,0.160263141636264,0.0744622634854871,0.168477355457199,0.159120346779798,0.158461768711159
10,5,0.9,TRUE,0.122928226611271,0.0845783981701426,0.0614549196137553,0.0990283424958381,0.0278670607156359,0.120783329700611,0.120915860906904,0.0356000915098989,0.131626820823468,0.126475289888779,0.124959958781857
11,5,0.9,TRUE,0.238947096220078,0.0491483434670409,0.0574641378604162,0.0564604400195169,0.0528466551956898,0.190595987657132,0.186285403186504,0.0714252814259762,0.180721475210921,0.194882881754732,0.1997872293425
12,5,0.9,TRUE,0.349799667806633,0.0743540884829894,0.0973447991328536,0.0776231888977846,0.0506361494267365,0.139766976260849,0.138818319960226,0.0601944274289948,0.142564828379013,0.140454821595475,0.14404746267946
13,5,0.9,TRUE,0.180326812457242,0.0643622880389877,0.0797221998170245,0.0738168772951533,0.0451786075702487,0.165808083779471,0.165235211327179,0.0782426019933622,0.189949456313777,0.176671043640037,0.171441606285504
14,5,0.9,TRUE,0.238558936597446,0.076218251035006,0.0585682021930964,0.085725194620355,0.044617229395552,0.125689975887709,0.143849441772706,0.0555735877640986,0.134453084067676,0.133121518358149,0.125391371164143
15,5,0.9,TRUE,0.428306952671537,0.0781439728139445,0.0974874931537693,0.0838907587574518,0.0718588929632412,0.179971463414063,0.186533627340725,0.104870215353843,0.180941078357628,0.189198620153688,0.181352994248344
16,5,0.9,TRUE,0.234661646028389,0.0541505230391557,0.0515259650179583,0.0569279895877891,0.0390021207567352,0.108620915081236,0.112682308433406,0.0566710650403586,0.107299193095228,0.113077649492329,0.110818537797271
17,5,0.9,TRUE,0.367603113682146,0.0909096620335734,0.0989851606924433,0.112430157015636,0.111419156411402,0.270893212428714,0.267373932813985,0.139710430098778,0.290015132520119,0.334078183166136,0.27518377895736
18,5,0.9,TRUE,0.453893454717767,0.139834158189115,0.0827601229966054,0.179958207630495,0.0494747194207743,0.172876395378398,0.169782720547494,0.0608605403499214,0.182921423579431,0.169344867606361,0.172164547705606
19,5,0.9,TRUE,0.840163015048758,0.112145388612097,0.108847091755675,0.250217566057187,0.070497213298167,0.555055701066838,0.665932339866179,0.0900730455638175,0.573227663261634,0.453261953123526,0.541597502143209
20,5,0.9,TRUE,0.202434069233697,0.0673277547347968,0.0797519159786931,0.0785494897454431,0.0531019336325553,0.14290679853126,0.146200358580031,0.0640616465832863,0.143318338403848,0.146763240032853,0.142325902877078
21,5,0.9,TRUE,0.123824469429908,0.0646724355470187,0.0906703502458394,0.0721478957803179,0.0523198828725643,0.107610723566396,0.108252260008023,0.062111139434827,0.121030225911697,0.111240256691623,0.108549105752022
22,5,0.9,TRUE,0.353370577998215,0.0685221768112082,0.0814941775440637,0.0706995434575227,0.0646902771747698,0.185353727067638,0.19845653134898,0.110392562004605,0.189983641132995,0.187537599543964,0.186587359805682
23,5,0.9,TRUE,0.27688938961156,0.0607964138118853,0.080747412099221,0.0697952694485795,0.0370567836535115,0.104847847448428,0.109893069498904,0.0734167831438317,0.117138386162784,0.104120087967641,0.104955747296173
24,5,0.9,TRUE,0.501765787640824,0.0795186062405033,0.0928536138860125,0.113948287023466,0.0530252391035889,0.163247845126462,0.162149240241242,0.0676247524548177,0.166822105040426,0.146664030478429,0.163985050151338
25,5,0.9,TRUE,0.212727492400839,0.0566719172210859,0.0657046906835342,0.0575876492082289,0.0660803847263299,0.132939375800839,0.15984051217437,0.0782134477728209,0.146849699026674,0.14448288239345,0.14180452914453
26,5,0.9,TRUE,0.304250233273,0.087192000316127,0.112510477439122,0.0882315147277313,0.112118783720518,0.226775380354073,0.217135158702156,0.136158674558737,0.231297398998986,0.229921350713096,0.236038629664802
27,5,0.9,TRUE,0.325883176713684,0.0702856130231898,0.11577771823044,0.0728920282140284,0.0524686818137386,0.133103558472145,0.134487949680651,0.0624121383342637,0.133888184932044,0.134249047733772,0.133118139841187
28,5,0.9,TRUE,0.289195745868687,0.0702995825248225,0.0991434345397633,0.0749060944283838,0.0693331757579094,0.176508173178911,0.177602284232458,0.104106750858853,0.181822985649169,0.184533661621986,0.17820400684374
29,5,0.9,TRUE,0.274950438772973,0.0781624069440247,0.0755990326327646,0.096829395724207,0.0782862858329949,0.196165806227038,0.199638516671961,0.0811731729126864,0.210114402881413,0.198731712335304,0.198033449622284
30,5,0.9,TRUE,0.191431518416109,0.0438441359551926,0.0584509608843016,0.0504880057629767,0.0355298117424577,0.159298336764725,0.162148792228771,0.0433427843005538,0.159229237620352,0.159694969071655,0.158814525049681
31,5,0.9,TRUE,0.25513301431345,0.0455416676504091,0.0599299629935898,0.0466383742625011,0.0438127759898166,0.171904732170289,0.169133763262698,0.0670060081572808,0.175467094206312,0.19056861928214,0.172996737432451
32,5,0.9,TRUE,0.148718350430899,0.0578227256424968,0.0505104846853284,0.0676908755147559,0.0304808209438827,0.147389551101368,0.155899275604594,0.0347428009606179,0.150090784747203,0.17021314482443,0.158039592670639
33,5,0.9,TRUE,0.286149360593354,0.0716891834472773,0.0898138390940963,0.076819620956383,0.085417114411484,0.254825335581437,0.250988058655236,0.1047418270577,0.282087629163247,0.274363046866311,0.255570912937407
34,5,0.9,TRUE,0.694184322709856,0.103772406772546,0.119840363303607,0.108106458437672,0.0903110972997987,0.296031158603154,0.272597701859297,0.108482011376279,0.303768832038487,0.269053923474123,0.301848225342598
35,5,0.9,TRUE,0.195679945018385,0.0669412789776636,0.0864271700554274,0.0689206378500021,0.0522992380183414,0.139061269571281,0.15248664259319,0.0876638946901876,0.15797879039305,0.172040466285648,0.143188319785484
36,5,0.9,TRUE,0.236248385561887,0.0613222233456057,0.068421503694132,0.0635023973382444,0.0474405565528699,0.181701769619314,0.182739159643119,0.0620317472059441,0.180270420370331,0.198835877587895,0.182434767134054
37,5,0.9,TRUE,0.237932908388571,0.0674401035620209,0.0717152346677656,0.0722580960710593,0.0571373680559568,0.111740561511029,0.111394382136301,0.0731562369490742,0.112229898107771,0.111227475148286,0.111943554367446
38,5,0.9,TRUE,0.414935589281488,0.0939599059156184,0.0803980860791705,0.136061240562369,0.109271461058688,0.261927445732874,0.280627622849882,0.105714862962835,0.28611847641738,0.294489361157504,0.265310342768842
39,5,0.9,TRUE,0.204684128737168,0.0897679846671119,0.113313538746449,0.0928558438447453,0.0981385122573084,0.20480116390833,0.208198411905215,0.112693451877534,0.224008414605901,0.22357593433399,0.205804244401122
40,5,0.9,TRUE,0.385520069146721,0.101879612220657,0.0641091881467505,0.137522583461425,0.0644287539638409,0.312100156693355,0.313154315711119,0.080859633733786,0.352737666928155,0.344013563650545,0.318080097762153
41,5,0.9,TRUE,0.395082481424285,0.0814823539642537,0.0983364859628255,0.0880558695320567,0.0548179694291812,0.199113874611007,0.20164969039651,0.0623841681366771,0.199751073803979,0.198724985174673,0.199095431907806
42,5,0.9,TRUE,0.494558934374383,0.136135830758863,0.0605477740724597,0.209066732953698,0.0655225509238905,0.166959108304697,0.175225289023408,0.0930556267772732,0.1799715095835,0.170791139256686,0.166599647696556
43,5,0.9,TRUE,0.187193317186588,0.0656597312194923,0.0720035438868252,0.0697939384970725,0.0558092417826059,0.146476065820361,0.149959733908547,0.0839372971758177,0.158857955339406,0.158083933123755,0.148179012962656
44,5,0.9,TRUE,0.321624012045321,0.0657377479934021,0.054359416865645,0.0711002602954721,0.0436650231427515,0.261263452265752,0.25817684994041,0.0597808070790482,0.27355022072489,0.263906227230487,0.260928108219054
45,5,0.9,TRUE,0.352105330787543,0.0733130763685923,0.0653767976661313,0.083424465879393,0.0623503706174575,0.250598156431137,0.232607713234232,0.0673392130931241,0.250328724112201,0.284537166808968,0.253055868008059
46,5,0.9,TRUE,0.186634349569021,0.0536102420642676,0.0417246074905738,0.0584712350397043,0.0373723037158438,0.158418377258878,0.160654853913627,0.0473521687221365,0.157077157962444,0.160215195720781,0.158232456844428
47,5,0.9,TRUE,0.324413069584748,0.0898070584281138,0.08457033309497,0.110780795432217,0.0470594301560269,0.146946737937821,0.148800236022089,0.0525576276704876,0.15729453874627,0.148071795889434,0.147646599840099
48,5,0.9,TRUE,0.384410999494615,0.111475655200434,0.100650640472839,0.159662752408436,0.10301800606911,0.257906314905662,0.26329843464901,0.108875186046516,0.277929130901393,0.263581119828785,0.265052514876755
49,5,0.9,TRUE,0.297760114064104,0.0710425036466333,0.0695462577032882,0.101801816097097,0.0939659342863046,0.267336728647635,0.277682398805829,0.101784833899872,0.271885615737588,0.280567268849246,0.265351248285119
50,5,0.9,TRUE,0.773150075644475,0.120872040223522,0.0870126689318967,0.324216279912371,0.115491691983616,0.461318431948119,0.433423144665287,0.141174446776071,0.470666701845659,0.430731783382032,0.473568548583521
51,5,0.9,TRUE,0.302231594697155,0.0744281684239379,0.0807404224340115,0.0851537755060942,0.0442678295772065,0.146899790098727,0.136177831059978,0.0620684571243988,0.146721534777719,0.141488549057475,0.15167120072528
52,5,0.9,TRUE,0.121666166159509,0.0474409574834999,0.0704756526506146,0.053172812997735,0.0442974191839436,0.110815967934243,0.10811155892158,0.0490935907022878,0.111038346068501,0.115269410336393,0.113601941424498
53,5,0.9,TRUE,0.302139074673051,0.0626669100421925,0.0576971679937083,0.0665050813468435,0.0471119573856604,0.259003078211748,0.271471666525702,0.0606489361387283,0.260298920079609,0.268527238930791,0.264799929433538
54,5,0.9,TRUE,0.311759552008023,0.0811638689156273,0.0696429043218604,0.0825907591346619,0.0566316037286452,0.205241668271936,0.202508954514896,0.0865706606601736,0.214436946140628,0.217455776972889,0.205850932129019
55,5,0.9,TRUE,0.149441472176826,0.0550921637060087,0.0427693172367539,0.0629617769899495,0.0408337455257728,0.142859119383674,0.143080114914349,0.0439772813593424,0.147707177687821,0.14430405938498,0.143457535964332
56,5,0.9,TRUE,0.160605415367748,0.0815154657808214,0.0667643304436937,0.0916847265060286,0.0674142795697448,0.133861933412451,0.13424207875738,0.0729629869177749,0.152089506722335,0.132437332139308,0.133837311706773
57,5,0.9,TRUE,0.278661379687437,0.112531242252341,0.077802469475159,0.125976577007268,0.0412042788850664,0.126690870459564,0.127170920358328,0.0719322824147512,0.137203753264069,0.128653099056315,0.126322138696836
58,5,0.9,TRUE,0.326247292760301,0.0846747508343251,0.086024857362209,0.0829640739784844,0.102442078071596,0.267157607188131,0.293224576588694,0.122167577911639,0.270397449785105,0.327389041498171,0.277046316152214
